transaction_branch_id,branch_type,transaction_type_id,member_card,Number_of_Months,amount_paid,Coupon_Discount,magazine_fee_paid,payable_amount,reading_fee_paid,security_deposit,reward_points,num_books,num_magazine,display_name,adjustment_amount,Percentage_Share,member_branch_id,Transaction_Month,Transaction_Year,TAX_TYPE,Renewal_Amount,taxable_amount,TAX_AMOUNT,Membership_expiry_date,created_name,hierarchical_cluster
810,Company Owned,1.0,M223408,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Online Package,0,100,1008,9,2024,GST,115,1200,216.0,2024-12-16,PRIYA SURESH,1
810,Company Owned,1.0,M223406,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Online Package,0,100,1008,9,2024,GST,172,1200,216.0,2024-12-09,PRIYA SURESH,1
810,Company Owned,1.0,M223398,3,2722,0.0,0.0,2722,2124.0,598,0,4,0,Online Package,0,100,1008,8,2024,GST,213,1800,324.0,2024-11-05,PRIYA SURESH,1
810,Company Owned,1.0,M223394,3,1,0.0,0.0,2014,1416.0,598,0,2,0,Default package,2013,100,1008,7,2024,GST,8,-506,-91.07,2024-10-30,AVINASH KUMAR,1
810,Company Owned,1.0,m228071,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Default package,0,100,1008,7,2024,GST,180,1200,216.0,2024-10-09,SHRUTHI,1
810,Company Owned,1.0,M228069,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Default package,0,100,1008,7,2024,GST,197,1200,216.0,2024-10-07,SHRUTHI,1
810,Company Owned,1.0,M228070,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Default package,0,100,1008,6,2024,GST,0,1200,216.0,2024-09-30,SHRUTHI,1
810,Company Owned,1.0,M2202777,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Online Package,0,100,1008,5,2024,GST,156,1200,216.0,2024-08-12,SYSTEM,1
810,Company Owned,1.0,M2202776,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Online Package,0,100,1008,5,2024,GST,246,1200,216.0,2024-08-01,SYSTEM,1
810,Company Owned,1.0,M2202774,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Online Package,0,100,1008,4,2024,GST,25,1200,216.0,2024-07-27,SYSTEM,1
810,Company Owned,1.0,M2202775,3,2014,0.0,0.0,2014,1416.0,598,0,2,0,Online Package,0,100,1008,4,2024,GST,25,1200,216.0,2024-07-27,SYSTEM,1
